row_id,week_date,month,sku,category,region,channel,promo_type,discount_pct,baseline_units,actual_units_sold,selling_price,revenue,promo_cost,incremental_units,incremental_revenue,is_promo
5516,2023-01-23,1,Potato Chips 100g,Snacks,East India,E-Commerce,Medium Discount (20%),20,1607.9,2554,16.0,40864.0,10216.0,946.12,8706.46,1
5517,2023-01-30,1,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,1351.1,1351,20.0,27020.0,0,0,0,0
5518,2023-02-06,2,Potato Chips 100g,Snacks,East India,E-Commerce,BOGO (Buy One Get One),50,1660.3,3729,10.0,37290.0,37290.0,2068.66,4083.26,1
5519,2023-02-13,2,Potato Chips 100g,Snacks,East India,E-Commerce,Light Discount (10%),10,1618.8,2106,18.0,37908.0,4212.0,487.25,5532.97,1
5520,2023-02-20,2,Potato Chips 100g,Snacks,East India,E-Commerce,Display + Discount,15,1332.6,2533,17.0,43061.0,7599.0,1200.42,16409.48,1
5521,2023-02-27,2,Potato Chips 100g,Snacks,East India,E-Commerce,Display + Discount,15,1474.0,2729,17.0,46393.0,8187.0,1255.0,16912.92,1
5522,2023-03-06,3,Potato Chips 100g,Snacks,East India,E-Commerce,Deep Discount (30%),30,1551.1,2958,14.0,41412.0,17748.0,1406.93,10390.66,1
5523,2023-03-13,3,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,1850.1,1850,20.0,37000.0,0,0,0,0
5524,2023-03-20,3,Potato Chips 100g,Snacks,East India,E-Commerce,Display + Discount,15,1784.9,3263,17.0,55471.0,9789.0,1478.15,19773.9,1
5525,2023-03-27,3,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,1454.1,1454,20.0,29080.0,0,0,0,0
5526,2023-04-03,4,Potato Chips 100g,Snacks,East India,E-Commerce,Light Discount (10%),10,1688.5,2211,18.0,39798.0,4422.0,522.52,6028.36,1
5527,2023-04-10,4,Potato Chips 100g,Snacks,East India,E-Commerce,Deep Discount (30%),30,1852.6,3403,14.0,47642.0,20418.0,1550.4,10589.93,1
5528,2023-04-17,4,Potato Chips 100g,Snacks,East India,E-Commerce,Light Discount (10%),10,1638.1,1946,18.0,35028.0,3892.0,307.91,2266.25,1
5529,2023-04-24,4,Potato Chips 100g,Snacks,East India,E-Commerce,Display + Discount,15,1792.8,3378,17.0,57426.0,10134.0,1585.15,21569.08,1
5530,2023-05-01,5,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,1924.4,1924,20.0,38480.0,0,0,0,0
5531,2023-05-08,5,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,2038.9,2038,20.0,40760.0,0,0,0,0
5532,2023-05-15,5,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,1842.3,1842,20.0,36840.0,0,0,0,0
5533,2023-05-22,5,Potato Chips 100g,Snacks,East India,E-Commerce,Light Discount (10%),10,1892.3,2506,18.0,45108.0,5012.0,613.73,7262.7,1
5534,2023-05-29,5,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,2062.3,2062,20.0,41240.0,0,0,0,0
5535,2023-06-05,6,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,1966.9,1966,20.0,39320.0,0,0,0,0
5536,2023-06-12,6,Potato Chips 100g,Snacks,East India,E-Commerce,Medium Discount (20%),20,1909.4,3087,16.0,49392.0,12348.0,1177.6,11203.94,1
5537,2023-06-19,6,Potato Chips 100g,Snacks,East India,E-Commerce,Medium Discount (20%),20,2066.3,2969,16.0,47504.0,11876.0,902.7,6178.01,1
5538,2023-06-26,6,Potato Chips 100g,Snacks,East India,E-Commerce,Light Discount (10%),10,1933.6,2428,18.0,43704.0,4856.0,494.38,5031.57,1
5539,2023-07-03,7,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,1822.3,1822,20.0,36440.0,0,0,0,0
5540,2023-07-10,7,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,2273.1,2273,20.0,45460.0,0,0,0,0
5541,2023-07-17,7,Potato Chips 100g,Snacks,East India,E-Commerce,Light Discount (10%),10,1913.3,2208,18.0,39744.0,4416.0,294.66,1477.24,1
5542,2023-07-24,7,Potato Chips 100g,Snacks,East India,E-Commerce,Deep Discount (30%),30,1785.3,3384,14.0,47376.0,20304.0,1598.66,11669.2,1
5543,2023-07-31,7,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,2174.7,2174,20.0,43480.0,0,0,0,0
5544,2023-08-07,8,Potato Chips 100g,Snacks,East India,E-Commerce,Medium Discount (20%),20,2200.0,3357,16.0,53712.0,13428.0,1156.95,9711.06,1
5545,2023-08-14,8,Potato Chips 100g,Snacks,East India,E-Commerce,BOGO (Buy One Get One),50,1870.9,4409,10.0,44090.0,44090.0,2538.08,6671.6,1
5546,2023-08-21,8,Potato Chips 100g,Snacks,East India,E-Commerce,Deep Discount (30%),30,1912.9,3792,14.0,53088.0,22752.0,1879.13,14830.52,1
5547,2023-08-28,8,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,1665.3,1665,20.0,33300.0,0,0,0,0
5548,2023-09-04,9,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,1521.8,1521,20.0,30420.0,0,0,0,0
5549,2023-09-11,9,Potato Chips 100g,Snacks,East India,E-Commerce,Deep Discount (30%),30,1906.4,3560,14.0,49840.0,21360.0,1653.6,11711.96,1
5550,2023-09-18,9,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,1671.8,1671,20.0,33420.0,0,0,0,0
5551,2023-09-25,9,Potato Chips 100g,Snacks,East India,E-Commerce,Medium Discount (20%),20,1639.4,2732,16.0,43712.0,10928.0,1092.56,10923.22,1
5552,2023-10-02,10,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,1838.4,1838,20.0,36760.0,0,0,0,0
5553,2023-10-09,10,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,1918.2,1918,20.0,38360.0,0,0,0,0
5554,2023-10-16,10,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,1631.5,1631,20.0,32620.0,0,0,0,0
5555,2023-10-23,10,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,1502.6,1502,20.0,30040.0,0,0,0,0
5556,2023-10-30,10,Potato Chips 100g,Snacks,East India,E-Commerce,Medium Discount (20%),20,1906.4,3080,16.0,49280.0,12320.0,1173.62,11152.36,1
5557,2023-11-06,11,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,2082.3,2082,20.0,41640.0,0,0,0,0
5558,2023-11-13,11,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,2451.1,2451,20.0,49020.0,0,0,0,0
5559,2023-11-20,11,Potato Chips 100g,Snacks,East India,E-Commerce,Medium Discount (20%),20,2011.5,3331,16.0,53296.0,13324.0,1319.54,13066.73,1
5560,2023-11-27,11,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,2139.3,2139,20.0,42780.0,0,0,0,0
5561,2023-12-04,12,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,2561.9,2561,20.0,51220.0,0,0,0,0
5562,2023-12-11,12,Potato Chips 100g,Snacks,East India,E-Commerce,Light Discount (10%),10,2544.0,2944,18.0,52992.0,5888.0,400.02,2112.36,1
5563,2023-12-18,12,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,2747.2,2747,20.0,54940.0,0,0,0,0
5564,2023-12-25,12,Potato Chips 100g,Snacks,East India,E-Commerce,No Promotion,0,2820.3,2820,20.0,56400.0,0,0,0,0
5565,2023-01-02,1,Potato Chips 100g,Snacks,East India,Kirana,Light Discount (10%),10,1783.9,2328,18.0,41904.0,4656.0,544.06,6225.27,1
5566,2023-01-09,1,Potato Chips 100g,Snacks,East India,Kirana,Medium Discount (20%),20,1618.3,2446,16.0,39136.0,9784.0,827.66,6769.12,1
5567,2023-01-16,1,Potato Chips 100g,Snacks,East India,Kirana,Deep Discount (30%),30,1845.5,3637,14.0,50918.0,21822.0,1791.5,14007.99,1
5568,2023-01-23,1,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,1753.1,1753,20.0,35060.0,0,0,0,0
5569,2023-01-30,1,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,1536.3,1536,20.0,30720.0,0,0,0,0
5570,2023-02-06,2,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,1828.2,1828,20.0,36560.0,0,0,0,0
5571,2023-02-13,2,Potato Chips 100g,Snacks,East India,Kirana,Deep Discount (30%),30,1717.1,3028,14.0,42392.0,18168.0,1310.91,8050.23,1
5572,2023-02-20,2,Potato Chips 100g,Snacks,East India,Kirana,Light Discount (10%),10,1853.1,2200,18.0,39600.0,4400.0,346.92,2538.42,1
5573,2023-02-27,2,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,1924.1,1924,20.0,38480.0,0,0,0,0
5574,2023-03-06,3,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2178.9,2178,20.0,43560.0,0,0,0,0
5575,2023-03-13,3,Potato Chips 100g,Snacks,East India,Kirana,Medium Discount (20%),20,2116.1,3449,16.0,55184.0,13796.0,1332.86,12861.25,1
5576,2023-03-20,3,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2183.7,2183,20.0,43660.0,0,0,0,0
5577,2023-03-27,3,Potato Chips 100g,Snacks,East India,Kirana,Medium Discount (20%),20,1865.7,3066,16.0,49056.0,12264.0,1200.34,11742.74,1
5578,2023-04-03,4,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,1820.5,1820,20.0,36400.0,0,0,0,0
5579,2023-04-10,4,Potato Chips 100g,Snacks,East India,Kirana,Deep Discount (30%),30,1900.8,3413,14.0,47782.0,20478.0,1512.16,9765.26,1
5580,2023-04-17,4,Potato Chips 100g,Snacks,East India,Kirana,Deep Discount (30%),30,2303.1,4431,14.0,62034.0,26586.0,2127.89,15971.7,1
5581,2023-04-24,4,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2071.8,2071,20.0,41420.0,0,0,0,0
5582,2023-05-01,5,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2237.7,2237,20.0,44740.0,0,0,0,0
5583,2023-05-08,5,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,1806.4,1806,20.0,36120.0,0,0,0,0
5584,2023-05-15,5,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2311.8,2311,20.0,46220.0,0,0,0,0
5585,2023-05-22,5,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2427.8,2427,20.0,48540.0,0,0,0,0
5586,2023-05-29,5,Potato Chips 100g,Snacks,East India,Kirana,Display + Discount,15,2015.2,4153,17.0,70601.0,12459.0,2137.76,30296.17,1
5587,2023-06-05,6,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2550.2,2550,20.0,51000.0,0,0,0,0
5588,2023-06-12,6,Potato Chips 100g,Snacks,East India,Kirana,Display + Discount,15,2017.9,3688,17.0,62696.0,11064.0,1670.12,22338.33,1
5589,2023-06-19,6,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2272.5,2272,20.0,45440.0,0,0,0,0
5590,2023-06-26,6,Potato Chips 100g,Snacks,East India,Kirana,Light Discount (10%),10,2368.3,2850,18.0,51300.0,5700.0,481.66,3933.17,1
5591,2023-07-03,7,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2395.9,2395,20.0,47900.0,0,0,0,0
5592,2023-07-10,7,Potato Chips 100g,Snacks,East India,Kirana,Deep Discount (30%),30,2200.7,4276,14.0,59864.0,25656.0,2075.28,15849.66,1
5593,2023-07-17,7,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2184.6,2184,20.0,43680.0,0,0,0,0
5594,2023-07-24,7,Potato Chips 100g,Snacks,East India,Kirana,Display + Discount,15,1995.7,3837,17.0,65229.0,11511.0,1841.25,25314.07,1
5595,2023-07-31,7,Potato Chips 100g,Snacks,East India,Kirana,Medium Discount (20%),20,2393.5,3781,16.0,60496.0,15124.0,1387.5,12626.02,1
5596,2023-08-07,8,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,1972.1,1972,20.0,39440.0,0,0,0,0
5597,2023-08-14,8,Potato Chips 100g,Snacks,East India,Kirana,Light Discount (10%),10,2468.8,3313,18.0,59634.0,6626.0,844.22,10258.45,1
5598,2023-08-21,8,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2269.7,2269,20.0,45380.0,0,0,0,0
5599,2023-08-28,8,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2105.5,2105,20.0,42100.0,0,0,0,0
5600,2023-09-04,9,Potato Chips 100g,Snacks,East India,Kirana,Deep Discount (30%),30,1696.9,2974,14.0,41636.0,17844.0,1277.07,7697.42,1
5601,2023-09-11,9,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,1966.3,1966,20.0,39320.0,0,0,0,0
5602,2023-09-18,9,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2228.2,2228,20.0,44560.0,0,0,0,0
5603,2023-09-25,9,Potato Chips 100g,Snacks,East India,Kirana,Light Discount (10%),10,1735.6,2185,18.0,39330.0,4370.0,449.37,4617.33,1
5604,2023-10-02,10,Potato Chips 100g,Snacks,East India,Kirana,Light Discount (10%),10,1884.8,2530,18.0,45540.0,5060.0,645.15,7843.06,1
5605,2023-10-09,10,Potato Chips 100g,Snacks,East India,Kirana,Medium Discount (20%),20,1963.5,3013,16.0,48208.0,12052.0,1049.53,8938.67,1
5606,2023-10-16,10,Potato Chips 100g,Snacks,East India,Kirana,Deep Discount (30%),30,2001.1,3679,14.0,51506.0,22074.0,1677.91,11484.27,1
5607,2023-10-23,10,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2177.1,2177,20.0,43540.0,0,0,0,0
5608,2023-10-30,10,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,1862.9,1862,20.0,37240.0,0,0,0,0
5609,2023-11-06,11,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2530.6,2530,20.0,50600.0,0,0,0,0
5610,2023-11-13,11,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2460.7,2460,20.0,49200.0,0,0,0,0
5611,2023-11-20,11,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2654.1,2654,20.0,53080.0,0,0,0,0
5612,2023-11-27,11,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2362.3,2362,20.0,47240.0,0,0,0,0
5613,2023-12-04,12,Potato Chips 100g,Snacks,East India,Kirana,BOGO (Buy One Get One),50,3234.7,7219,10.0,72190.0,72190.0,3984.31,7496.27,1
5614,2023-12-11,12,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,3225.3,3225,20.0,64500.0,0,0,0,0
5615,2023-12-18,12,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2755.7,2755,20.0,55100.0,0,0,0,0
5616,2023-12-25,12,Potato Chips 100g,Snacks,East India,Kirana,No Promotion,0,2730.2,2730,20.0,54600.0,0,0,0,0
5617,2023-01-02,1,Potato Chips 100g,Snacks,West India,Modern Trade,Medium Discount (20%),20,2129.0,3363,16.0,53808.0,13452.0,1234.04,11228.71,1
5618,2023-01-09,1,Potato Chips 100g,Snacks,West India,Modern Trade,Light Discount (10%),10,2661.8,3437,18.0,61866.0,6874.0,775.21,8630.18,1
5619,2023-01-16,1,Potato Chips 100g,Snacks,West India,Modern Trade,Display + Discount,15,2337.3,4795,17.0,81515.0,14385.0,2457.66,34768.13,1
5620,2023-01-23,1,Potato Chips 100g,Snacks,West India,Modern Trade,Light Discount (10%),10,2347.2,2743,18.0,49374.0,5486.0,395.82,2430.45,1
5621,2023-01-30,1,Potato Chips 100g,Snacks,West India,Modern Trade,Deep Discount (30%),30,2427.7,4286,14.0,60004.0,25716.0,1858.35,11450.94,1
5622,2023-02-06,2,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2068.6,2068,20.0,41360.0,0,0,0,0
5623,2023-02-13,2,Potato Chips 100g,Snacks,West India,Modern Trade,BOGO (Buy One Get One),50,2174.3,5158,10.0,51580.0,51580.0,2983.72,8094.46,1
5624,2023-02-20,2,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2158.4,2158,20.0,43160.0,0,0,0,0
5625,2023-02-27,2,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,1962.6,1962,20.0,39240.0,0,0,0,0
5626,2023-03-06,3,Potato Chips 100g,Snacks,West India,Modern Trade,BOGO (Buy One Get One),50,2511.1,5517,10.0,55170.0,55170.0,3005.89,4947.81,1
5627,2023-03-13,3,Potato Chips 100g,Snacks,West India,Modern Trade,Light Discount (10%),10,2782.5,3303,18.0,59454.0,6606.0,520.46,3803.25,1
5628,2023-03-20,3,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2769.7,2769,20.0,55380.0,0,0,0,0
5629,2023-03-27,3,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2885.7,2885,20.0,57700.0,0,0,0,0
5630,2023-04-03,4,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2429.6,2429,20.0,48580.0,0,0,0,0
5631,2023-04-10,4,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2785.2,2785,20.0,55700.0,0,0,0,0
5632,2023-04-17,4,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2402.3,2402,20.0,48040.0,0,0,0,0
5633,2023-04-24,4,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2460.7,2460,20.0,49200.0,0,0,0,0
5634,2023-05-01,5,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,3188.4,3188,20.0,63760.0,0,0,0,0
5635,2023-05-08,5,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2583.7,2583,20.0,51660.0,0,0,0,0
5636,2023-05-15,5,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2472.0,2472,20.0,49440.0,0,0,0,0
5637,2023-05-22,5,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,3014.9,3014,20.0,60280.0,0,0,0,0
5638,2023-05-29,5,Potato Chips 100g,Snacks,West India,Modern Trade,Display + Discount,15,2650.2,5256,17.0,89352.0,15768.0,2605.78,36347.65,1
5639,2023-06-05,6,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2999.9,2999,20.0,59980.0,0,0,0,0
5640,2023-06-12,6,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,3283.8,3283,20.0,65660.0,0,0,0,0
5641,2023-06-19,6,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,3060.9,3060,20.0,61200.0,0,0,0,0
5642,2023-06-26,6,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2677.7,2677,20.0,53540.0,0,0,0,0
5643,2023-07-03,7,Potato Chips 100g,Snacks,West India,Modern Trade,Display + Discount,15,2893.0,5782,17.0,98294.0,17346.0,2889.02,40434.48,1
5644,2023-07-10,7,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2986.2,2986,20.0,59720.0,0,0,0,0
5645,2023-07-17,7,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2858.2,2858,20.0,57160.0,0,0,0,0
5646,2023-07-24,7,Potato Chips 100g,Snacks,West India,Modern Trade,Medium Discount (20%),20,2887.7,4477,16.0,71632.0,17908.0,1589.25,13877.02,1
5647,2023-07-31,7,Potato Chips 100g,Snacks,West India,Modern Trade,Medium Discount (20%),20,2625.7,3772,16.0,60352.0,15088.0,1146.3,7837.97,1
5648,2023-08-07,8,Potato Chips 100g,Snacks,West India,Modern Trade,Light Discount (10%),10,2687.2,3137,18.0,56466.0,6274.0,449.83,2722.56,1
5649,2023-08-14,8,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,3163.3,3163,20.0,63260.0,0,0,0,0
5650,2023-08-21,8,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2951.6,2951,20.0,59020.0,0,0,0,0
5651,2023-08-28,8,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2594.6,2594,20.0,51880.0,0,0,0,0
5652,2023-09-04,9,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2846.7,2846,20.0,56920.0,0,0,0,0
5653,2023-09-11,9,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2237.1,2237,20.0,44740.0,0,0,0,0
5654,2023-09-18,9,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2743.6,2743,20.0,54860.0,0,0,0,0
5655,2023-09-25,9,Potato Chips 100g,Snacks,West India,Modern Trade,Light Discount (10%),10,2249.8,2844,18.0,51192.0,5688.0,594.18,6195.5,1
5656,2023-10-02,10,Potato Chips 100g,Snacks,West India,Modern Trade,Deep Discount (30%),30,2986.6,5806,14.0,81284.0,34836.0,2819.43,21552.53,1
5657,2023-10-09,10,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2684.5,2684,20.0,53680.0,0,0,0,0
5658,2023-10-16,10,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2958.3,2958,20.0,59160.0,0,0,0,0
5659,2023-10-23,10,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,2398.8,2398,20.0,47960.0,0,0,0,0
5660,2023-10-30,10,Potato Chips 100g,Snacks,West India,Modern Trade,Light Discount (10%),10,2377.4,2962,18.0,53316.0,5924.0,584.65,5768.93,1
5661,2023-11-06,11,Potato Chips 100g,Snacks,West India,Modern Trade,Medium Discount (20%),20,3562.5,5737,16.0,91792.0,22948.0,2174.53,20542.63,1
5662,2023-11-13,11,Potato Chips 100g,Snacks,West India,Modern Trade,BOGO (Buy One Get One),50,3732.1,8645,10.0,86450.0,86450.0,4912.87,11807.41,1
5663,2023-11-20,11,Potato Chips 100g,Snacks,West India,Modern Trade,Display + Discount,15,3498.0,6798,17.0,115566.0,20394.0,3300.03,45606.68,1
5664,2023-11-27,11,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,3714.1,3714,20.0,74280.0,0,0,0,0
5665,2023-12-04,12,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,4064.2,4064,20.0,81280.0,0,0,0,0
5666,2023-12-11,12,Potato Chips 100g,Snacks,West India,Modern Trade,No Promotion,0,3403.1,3403,20.0,68060.0,0,0,0,0
5667,2023-12-18,12,Potato Chips 100g,Snacks,West India,Modern Trade,Deep Discount (30%),30,3541.0,6856,14.0,95984.0,41136.0,3315.03,25164.53,1
5668,2023-12-25,12,Potato Chips 100g,Snacks,West India,Modern Trade,Display + Discount,15,4196.3,8813,17.0,149821.0,26439.0,4616.72,65895.43,1
5669,2023-01-02,1,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,1987.3,1987,20.0,39740.0,0,0,0,0
5670,2023-01-09,1,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,1814.4,1814,20.0,36280.0,0,0,0,0
5671,2023-01-16,1,Potato Chips 100g,Snacks,West India,Quick Commerce,Light Discount (10%),10,2099.0,2712,18.0,48816.0,5424.0,613.01,6836.21,1
5672,2023-01-23,1,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2357.1,2357,20.0,47140.0,0,0,0,0
5673,2023-01-30,1,Potato Chips 100g,Snacks,West India,Quick Commerce,Deep Discount (30%),30,2304.5,4101,14.0,57414.0,24606.0,1796.49,11323.87,1
5674,2023-02-06,2,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2059.1,2059,20.0,41180.0,0,0,0,0
5675,2023-02-13,2,Potato Chips 100g,Snacks,West India,Quick Commerce,BOGO (Buy One Get One),50,2128.5,4643,10.0,46430.0,46430.0,2514.51,3860.21,1
5676,2023-02-20,2,Potato Chips 100g,Snacks,West India,Quick Commerce,Deep Discount (30%),30,2134.1,3697,14.0,51758.0,22182.0,1562.91,9076.22,1
5677,2023-02-27,2,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2083.8,2083,20.0,41660.0,0,0,0,0
5678,2023-03-06,3,Potato Chips 100g,Snacks,West India,Quick Commerce,Medium Discount (20%),20,2442.9,3590,16.0,57440.0,14360.0,1147.08,8581.59,1
5679,2023-03-13,3,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2198.3,2198,20.0,43960.0,0,0,0,0
5680,2023-03-20,3,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,1970.5,1970,20.0,39400.0,0,0,0,0
5681,2023-03-27,3,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,1959.8,1959,20.0,39180.0,0,0,0,0
5682,2023-04-03,4,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2484.5,2484,20.0,49680.0,0,0,0,0
5683,2023-04-10,4,Potato Chips 100g,Snacks,West India,Quick Commerce,Light Discount (10%),10,2409.5,3049,18.0,54882.0,6098.0,639.5,6691.99,1
5684,2023-04-17,4,Potato Chips 100g,Snacks,West India,Quick Commerce,Light Discount (10%),10,2525.1,2937,18.0,52866.0,5874.0,411.94,2364.76,1
5685,2023-04-24,4,Potato Chips 100g,Snacks,West India,Quick Commerce,Light Discount (10%),10,2238.2,2624,18.0,47232.0,5248.0,385.79,2467.83,1
5686,2023-05-01,5,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2508.3,2508,20.0,50160.0,0,0,0,0
5687,2023-05-08,5,Potato Chips 100g,Snacks,West India,Quick Commerce,Display + Discount,15,2293.5,4452,17.0,75684.0,13356.0,2158.48,29813.56,1
5688,2023-05-15,5,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2468.6,2468,20.0,49360.0,0,0,0,0
5689,2023-05-22,5,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2635.4,2635,20.0,52700.0,0,0,0,0
5690,2023-05-29,5,Potato Chips 100g,Snacks,West India,Quick Commerce,Deep Discount (30%),30,2287.5,4561,14.0,63854.0,27366.0,2273.49,18103.84,1
5691,2023-06-05,6,Potato Chips 100g,Snacks,West India,Quick Commerce,BOGO (Buy One Get One),50,2952.1,7275,10.0,72750.0,72750.0,4322.91,13708.22,1
5692,2023-06-12,6,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2847.6,2847,20.0,56940.0,0,0,0,0
5693,2023-06-19,6,Potato Chips 100g,Snacks,West India,Quick Commerce,Medium Discount (20%),20,2938.3,4850,16.0,77600.0,19400.0,1911.7,18834.07,1
5694,2023-06-26,6,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2373.4,2373,20.0,47460.0,0,0,0,0
5695,2023-07-03,7,Potato Chips 100g,Snacks,West India,Quick Commerce,Light Discount (10%),10,2351.6,2993,18.0,53874.0,5986.0,641.45,6842.9,1
5696,2023-07-10,7,Potato Chips 100g,Snacks,West India,Quick Commerce,Deep Discount (30%),30,2573.7,4514,14.0,63196.0,27084.0,1940.27,11721.32,1
5697,2023-07-17,7,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2336.3,2336,20.0,46720.0,0,0,0,0
5698,2023-07-24,7,Potato Chips 100g,Snacks,West India,Quick Commerce,Medium Discount (20%),20,2634.9,3771,16.0,60336.0,15084.0,1136.08,7637.62,1
5699,2023-07-31,7,Potato Chips 100g,Snacks,West India,Quick Commerce,No Promotion,0,2267.8,2267,20.0,45340.0,0,0,0,0
5700,2023-08-07,8,Potato Chips 100g,Snacks,West India,Quick Commerce,BOGO (Buy One Get One),50,2625.2,6024,10.0,60240.0,60240.0,3398.79,7735.83,1
